label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
р,0.0,0.0,0.0,-0.47195338699479833,-0.20161879303513006,0.09848642550044208,-0.7328908777206958,-0.3633122028432993,0.032439046651097585,-0.9579941652816837,-0.42644866459302483,-0.09107100207416083,-1.162448257118928,-0.5157292292298388,-0.23012066146108856,-0.5573076834557894,-0.8432882477107218,0.02716969758540932,-0.8580715743483952,-0.9535588798622575,-0.09375507550892714,-0.952368298679275,-0.7268236293051468,-0.1754635876098505,-0.9707027997907619,-0.5047643852214337,-0.2209325948216668,-0.4486611100269627,-0.8838898055997341,-0.13206823958180836,-0.9194845452087154,-1.1541498478897023,-0.27951076089696086,-1.2259770582581118,-1.1823239119035658,-0.37709440547001805,-1.4235151803219799,-1.1694013230845772,-0.4481978358933146,-0.37415075811965803,-0.8332774854319012,-0.3004664044027518,-0.5856204315395531,-1.255400087292675,-0.4406122933226131,-0.7210876418026749,-1.5521904640115516,-0.561057387051799,-0.8101768870943548,-1.7530306861154035,-0.6554819719872789,-0.32925197013209806,-0.7434980533571177,-0.45397343458414513,-0.28630445982232844,-1.0631367204133146,-0.579282126548378,-0.28058769407565887,-1.3276746975005742,-0.6691871287848973,-0.2909503761639798,-1.5849059822081975,-0.751498459624079
р,0.0,0.0,0.0,-0.427010797030698,-0.013540818403640627,0.06304365629525174,-0.7396934442471352,-0.15966992161680363,-0.008909108156598447,-1.0237333730468332,-0.2039388844124014,-0.13941213675635478,-1.290668658423972,-0.2754392035627354,-0.27398431421954467,-0.6983984462214483,-0.7062114597609883,0.03394776598086178,-0.9728728387672025,-1.0234275236084547,-0.07770206220289066,-0.9926234329438771,-1.065727315810385,-0.14749039183814766,-0.9554490906197699,-1.0564641521983622,-0.19054622429476986,-0.6361976883960526,-0.7630325269675996,-0.11416594969148534,-1.1455464137349491,-0.9028785157324514,-0.2792218907831251,-1.4262558974779442,-0.8558474554510771,-0.37726228136752604,-1.6045169016528162,-0.8208376362215981,-0.4305857456627467,-0.5399017261093026,-0.7648236203927049,-0.27440641903947394,-0.9718042671059401,-1.0302368294706443,-0.4176637698660847,-1.3192930150094193,-1.1186114542782224,-0.4915858950489086,-1.5687160025793463,-1.189916529577485,-0.5323628504024146,-0.417663864354025,-0.7334347760239164,-0.4310657337112003,-0.5117194659234156,-1.1082411482942358,-0.5379492474355917,-0.5978660074511252,-1.371177520170755,-0.5930399021802716,-0.6866323151096286,-1.6089234152131433,-0.6306662823688102
р,0.0,0.0,0.0,-0.4835620796436458,-0.04898011276829454,0.09695214223352314,-0.8149960578780747,-0.07405806477717698,0.012931356291520138,-1.1231694795840834,0.0058589681012733,-0.13697494848353323,-1.4304515215237532,0.062484775616480616,-0.3181079478450281,-0.7893764423685927,-0.6172745375200862,0.06340287823780005,-1.2641921059996004,-0.5704206447182295,-0.05109713765288712,-1.4635022262270232,-0.3399452665134265,-0.18494060562037049,-1.6070831064686815,-0.1625948712160125,-0.2834244137773278,-0.7447314685803075,-0.659979898232422,-0.09900289710579364,-1.2650918777356668,-0.6532269564832578,-0.23720960761554452,-1.4446469197711544,-0.4977289451939732,-0.3574980799891347,-1.5358194913201608,-0.3539828957299489,-0.44145092554553766,-0.6813901017265408,-0.6154476820010221,-0.26720676062481863,-1.0776917172362848,-0.8695903983941322,-0.3646478856157803,-1.334613396259372,-1.031016497098992,-0.4480880962577779,-1.4955661115809613,-1.1129018283317333,-0.5151409261595256,-0.6632195037098103,-0.5126282008296182,-0.4285314881499007,-0.8255067710899894,-0.7944712071902175,-0.5150624993878895,-0.9791228450225432,-1.0299018909378992,-0.5533854972178397,-1.1148200800301946,-1.231875851228763,-0.5876604377230983
р,0.0,0.0,0.0,0.4186155068558736,0.08507005278415689,0.05910518147326757,0.8097618822682592,0.023337770014793882,0.00472609744837313,1.0720109047429027,0.027841381679254817,-0.10710966293305393,1.3675389895559757,-0.03612983946044019,-0.2344015394781675,0.8655568281467004,-0.5716134346975731,0.11996384173596379,1.2200296685254715,-0.8276088706895652,0.06762260871620154,1.4457144387767085,-0.936724585124789,0.009438736698800446,1.603106695472661,-1.0133245858063202,-0.053261634267194484,0.773105201797413,-0.6288035034167797,-0.08315347884824309,1.1723249127758646,-0.8176594229323322,-0.2179155796543924,1.3677251146738592,-0.7914329983372629,-0.338110699825781,1.3884935606416886,-0.7338186658391225,-0.39349540474028005,0.6277674008861671,-0.6516621870156781,-0.3009881402106711,1.0297469105940518,-0.9093692672879521,-0.4202758098164495,1.3181186930411461,-0.9981226763485075,-0.529751269489257,1.466972210760395,-1.0554056263947982,-0.6070260869930265,0.43380871718451564,-0.6208798653651943,-0.5190977359647632,0.45196996164711645,-0.9809881103599176,-0.6473370360271063,0.4684327917550494,-1.2550215531512576,-0.7201062030080155,0.4634031546235423,-1.4724920800670478,-0.7739056955169781
р,0.0,0.0,0.0,-0.5475425129812433,-0.07032956564369507,0.2285421563227146,-0.8417684991415872,-0.18115123054698354,0.18792650121716187,-1.0999478939706968,-0.1716015906582339,0.055773877746698446,-1.356596662075243,-0.22065804950059484,-0.1085145142729909,-0.7066482243617842,-0.7435943972454531,0.04749368894884294,-1.0915771992707972,-0.7277861947495983,-0.09312128424272717,-1.1717772388734355,-0.4837268697585612,-0.15833868685988445,-1.1762945539814658,-0.2514456586802849,-0.18892739628052166,-0.5971264430552123,-0.7729416749307771,-0.21447885247603093,-1.1493009787728932,-0.9466276145340526,-0.37788096718959024,-1.4561928117030671,-0.9238397133166171,-0.460992210814704,-1.6458863387448965,-0.8682839386345986,-0.5190631775197893,-0.5272626537120852,-0.7451751766374682,-0.47907832499454245,-0.9085005557269483,-1.1161493505799698,-0.6494731873161733,-1.0941993359839286,-1.3550902434610377,-0.7579090765500834,-1.1961090455257581,-1.5113076821303921,-0.8392659982536501,-0.47992915860612345,-0.6825810726205958,-0.719296170161038,-0.5411021341866359,-1.0349330810619035,-0.9236378000641386,-0.5624265172386027,-1.320420245814618,-1.0648689373346825,-0.5911493891069594,-1.58171165962386,-1.172132112159202
р,0.0,0.0,0.0,0.3221012603317976,0.09188526629588611,-0.1652194602861501,0.7044390906454391,-0.01354843805981869,-0.29086526138470126,0.9623674613767169,-0.05710407614346495,-0.3964518589029145,1.2108950683535784,-0.12994374546539825,-0.5002293776024483,0.7328413294687381,-0.6481339976341535,-0.30457173119475306,1.0439470344066375,-1.0098990749864007,-0.4460474898510614,1.2268219999398875,-1.2298154559700942,-0.5428017966966466,1.384339783786097,-1.4207832398084363,-0.6369034892286923,0.6131317136915697,-0.7034523203807048,-0.3594778638757067,1.0275948107012127,-0.7846125200836535,-0.6175492003408521,1.1813760072599906,-0.5240870909741836,-0.7313373336143945,1.1925192634214714,-0.2770065748692216,-0.7572310269056486,0.4318298554956754,-0.6855777833359562,-0.4273007649767578,0.8105652936819405,-0.9532275011270263,-0.6451446001805813,1.10582897479719,-1.0732668474337923,-0.7532954067805897,1.3206878017014119,-1.1912795993106031,-0.8082510689903446,0.198804641286826,-0.6509827661000507,-0.5049839971385721,0.0972721742545461,-0.9255996555449102,-0.7179679121133179,0.04077106160890609,-1.1691788294465468,-0.8194498541835723,0.029236035214722893,-1.3804521596846022,-0.8777579202634401
р,0.0,0.0,0.0,-0.44942040865735405,0.06692709149865024,0.10762277894636117,-0.7814291545949472,0.011696197667837936,0.0723389188639439,-1.0945072991840192,-0.01680463109793287,-0.030008812221377176,-1.359678754562741,-0.11791621954275759,-0.13483941778550887,-0.8258267028833847,-0.5344087084911877,0.20105563756335168,-1.2046780173352223,-0.5941204738987891,0.11612464998837793,-1.2503896481668082,-0.41570358519421646,0.029534264142165513,-1.2092135780022966,-0.27692992774986624,-0.014443890875752506,-0.7678902434597589,-0.6382801882364514,0.05424919634568196,-1.2302734200453433,-0.7571139489949573,-0.007117038246104103,-1.4703208254464104,-0.8238907817638207,-0.08572537265473566,-1.6414454417817421,-0.8761146840855965,-0.1463944867128849,-0.6752636401189829,-0.6802993970171374,-0.1120238242878617,-1.0593327661814858,-0.8905635054006793,-0.17485677420531104,-1.3536038595263353,-1.0076212334098902,-0.2354799033234458,-1.540811610688761,-1.0972602862139238,-0.2791889323174123,-0.5402404551054201,-0.713800189489082,-0.2740208132854613,-0.6598294158764523,-1.079369322654811,-0.31377221902119384,-0.7154891920913783,-1.321421055961131,-0.33164203825179533,-0.7472274878181018,-1.5497594544556055,-0.3501784829716207
р,0.0,0.0,0.0,-0.5524289140325694,-0.10202672379242826,0.2352033044442822,-0.852224784573737,-0.23717944559997164,0.1546177629960982,-1.1158263745365948,-0.24524210812548194,-0.029887958247797667,-1.37417878193665,-0.3302742454437296,-0.254101273980241,-0.7193995918410011,-0.7864316268854261,-0.037605264344186866,-0.9698658449230494,-1.0774830097014085,-0.22499605961751884,-0.9190906861093753,-1.1192548666392401,-0.3326145558155468,-0.8159891435298761,-1.1149887905268505,-0.410285636900179,-0.5703851659131487,-0.7397201683945039,-0.3570361816071822,-1.1089807333352353,-0.9289542580028233,-0.6747973991814707,-1.339180081638476,-0.7810591929018663,-0.8319049892490612,-1.4680912463686158,-0.7034481467404758,-0.9138209128960424,-0.4499055879948922,-0.664911120862574,-0.6704667924430621,-0.8959180357139384,-0.9881420525120578,-0.9671314405821527,-1.2197917836959213,-1.1129233955062898,-1.1165407967078285,-1.4420164469187713,-1.2242188751323972,-1.2043021714352022,-0.3632353549139041,-0.5748662057829524,-0.9548149440887388,-0.40242266690738127,-0.9244151198202049,-1.220290827121792,-0.41058741646826585,-1.1933858238630333,-1.3703045440300565,-0.41564528958672925,-1.4338684352051498,-1.4793214631593
р,0.0,0.0,0.0,-0.3980543845428989,-0.12402446049340896,0.2201784554833137,-0.6839404067709715,-0.3002562231852307,0.29161163352891484,-0.9471703887309675,-0.3809058598145126,0.280767176935063,-1.206253538672321,-0.4701601478615502,0.24074304192809062,-0.5580079868368154,-0.7604383891665245,0.43894361099929935,-0.89901902434608,-0.9688734501157639,0.47672857772650784,-1.1431644077131375,-1.0358117095509038,0.44617870783995234,-1.3322914104420434,-1.0945144444853654,0.4119354306306514,-0.5026948141820675,-0.827511761609271,0.25004441244062575,-0.9008438233228862,-1.0308220817144436,0.28535560557486267,-1.1587458945088587,-1.1012788294439626,0.23352461812356148,-1.3100073176319436,-1.1321118907353502,0.18739709419242648,-0.4843880479810675,-0.8197782024035187,0.04914281151735502,-0.7039719792246298,-1.1677409633782239,0.061489325558269296,-0.8128810700522627,-1.4176998454799756,0.03629772990971511,-0.8506036209389204,-1.5812304850382342,0.004095764087760235,-0.521099662418219,-0.768798199437163,-0.14211670210197677,-0.6321116029642376,-1.0972924043158323,-0.16626736746438261,-0.6623727313493525,-1.3243272037788616,-0.1618136423988331,-0.6456231766804644,-1.5318077845891809,-0.16273152374495223
р,0.0,0.0,0.0,-0.5292386053679482,0.073748254056273,0.21717288345547506,-0.8296654347758214,0.07467526898291861,0.17910856490335839,-1.0658900990060616,0.16342119638711167,0.05103710286100392,-1.3248872936489406,0.21396984370474587,-0.09982160139196045,-0.9236388668822578,-0.47918933120093476,0.10010287768280636,-1.250056525909156,-0.34432707688909747,-0.02555259310599768,-1.2567747992129368,-0.1134825888678417,-0.0797606916227109,-1.1856364201361858,0.06673521973233448,-0.096829482195561,-0.8402737619156491,-0.5227709879823778,-0.14370281542145144,-1.3720791872826468,-0.5216607672476429,-0.27124396611896207,-1.6852494023460471,-0.441450388748899,-0.33387955200242453,-1.906701119224004,-0.4070660189592664,-0.3806078371995891,-0.7505465363824135,-0.517210190879704,-0.39276852660438816,-1.2056341257191625,-0.6734992853233341,-0.5310177861764892,-1.4817268940811634,-0.731535056421554,-0.6089724229684904,-1.6568674461285875,-0.787336492135405,-0.6690631606253022,-0.6616988279737265,-0.4856567870293553,-0.6221381997926679,-0.7895474017330253,-0.8106575090722616,-0.7547044846674149,-0.8849698399177266,-1.0468930784101262,-0.8349389351815074,-0.9808747685308746,-1.2603830973794001,-0.903188187744978
р,0.0,0.0,0.0,0.28714555426643473,-0.032663320916174306,-0.04032572542744916,0.6596735813294323,-0.224004843476497,-0.11895880923449666,0.93132832136277,-0.30199105434681334,-0.2194639092374978,1.185016359865687,-0.4260786948928469,-0.32353582106125583,0.6307366289169858,-0.8014708474007961,-0.017586970650840895,0.911485875594196,-1.117670117095076,-0.0661391998923388,1.1308343732964135,-1.288759020620284,-0.11643722377277156,1.2812086297194272,-1.4381099970174522,-0.1833006135704645,0.526468826164205,-0.8364308515241986,-0.1523614311293649,0.8671707451114132,-1.0217550640815833,-0.33237616741114107,1.034955923671536,-0.8364986754501621,-0.4456250107887967,1.0574404522703,-0.6485973331345415,-0.48219839000818315,0.3772110628081425,-0.8325148272274989,-0.30111709781923,0.6935952334434419,-1.1995483985739541,-0.4451306407570221,0.9207775740228142,-1.3994493723622154,-0.5552687119589655,1.035403956325321,-1.563661234822967,-0.6284653963432393,0.17202161707848707,-0.76997147835691,-0.45498659656969737,0.08560967397712169,-1.14042935053683,-0.5971529019525038,-0.0018261771494036676,-1.4103964769837936,-0.681594631775981,-0.08009391114098101,-1.6594454845506732,-0.7465189054761258
р,0.0,0.0,0.0,-0.3366297723530331,0.06739154226466287,-0.02223734124145254,-0.6957632033035523,-0.00915780058492906,-0.13854472108429908,-0.9568054752906727,0.03260350790727437,-0.2929960187441217,-1.2198433943005227,0.016245643679693916,-0.44844959560784015,-0.8194757056223135,-0.6056329934913449,-0.05461395218007058,-1.1503414683094615,-0.9985992421924667,-0.16690024512039914,-1.3329792357887669,-1.2284758215581264,-0.22701251725518315,-1.4880440456161692,-1.4046889207349982,-0.28489391325354824,-0.7395580688989374,-0.6493986716796564,-0.17701759219685614,-1.134526422755963,-0.5886657163333134,-0.5061141409137085,-1.1184236967246985,-0.23580187461718458,-0.6110629985896594,-1.0522706902078984,-0.00522991366518149,-0.6072052285443761,-0.6059817326827592,-0.6771068307689236,-0.31470232854219055,-1.0131933650885778,-0.8437267086027549,-0.5418013235398695,-1.3925056105656812,-0.8421462272840898,-0.5967433463534577,-1.7079558932375454,-0.8674024344995238,-0.6022824116924133,-0.42149266165076343,-0.6770144878517166,-0.4538092171035945,-0.5013096521428513,-1.0268721943829806,-0.5959071858510998,-0.6124900212290219,-1.2685604896448548,-0.6401870404735056,-0.7612006989877514,-1.5058769642351402,-0.6603406095704083
р,0.0,0.0,0.0,-0.4690437921910321,0.16212007909654297,0.13532020710337858,-0.7756757127504832,0.19129126798254323,0.038145705627204984,-1.0067925072656372,0.3097365540310785,-0.12954982331259596,-1.274167334656379,0.36113602902214903,-0.31142001394252866,-0.9476901003613349,-0.34829789062754873,-0.1290396751409947,-1.3730610545632207,-0.38789186487628297,-0.3337061575707734,-1.4008017513186972,-0.3303713449730705,-0.4226761819847983,-1.3182627097419082,-0.30266021848286984,-0.471501027742402,-0.836673793603102,-0.40900601181281193,-0.36426782097623145,-1.342954125629766,-0.38695832427004745,-0.6382046201479112,-1.6132412575766621,-0.24738166232876865,-0.7408741085760855,-1.8210742785840413,-0.18551406904761944,-0.7992538157532175,-0.6855076649236524,-0.4267887384498112,-0.6046867855531002,-1.1669279572356779,-0.5126075134574863,-0.8578531615742905,-1.4791633208737611,-0.405097482575684,-0.9411953657695071,-1.6971646030183785,-0.35662473069986933,-0.9925215260532817,-0.5311325515058576,-0.40658369388375254,-0.8299411527860988,-0.68043013267869,-0.7273174540092291,-1.0700758395854273,-0.8104713615978739,-0.9533167597639443,-1.2012489253940823,-0.9295801457474379,-1.1673165251843465,-1.2977082304451606
р,0.0,0.0,0.0,-0.40889849379178705,-0.008951005863060605,0.17236527986400585,-0.7430911015901679,-0.16378983861261198,0.22887650866121192,-1.033106944742498,-0.24805073239439537,0.21533274092799212,-1.3276670607745622,-0.30335412463313266,0.18290441598114107,-0.6660333451376075,-0.6705216137481457,0.3863089619161293,-1.012104520201849,-0.8550623724351465,0.4328141761183157,-1.2433687964969735,-0.9650550659829272,0.4248415720445388,-1.4281788698314308,-1.073330981602196,0.4025357356450263,-0.6156946695936704,-0.7559720835052203,0.22232022578865251,-0.9511933916628015,-0.9438807165717689,0.2686522539947824,-1.1575030303760456,-1.0355237760359584,0.2524368046585536,-1.2819896082019153,-1.1054351200716614,0.232479518612163,-0.5950146813969948,-0.7650279944239988,0.041473297394939664,-0.8229166425598813,-1.0963225871895415,0.04934247952237924,-0.9456037743907605,-1.3423290608092628,0.038573191210046175,-1.0028447702150411,-1.5171249737071564,0.020819332781302,-0.6359801571293927,-0.7287574059938231,-0.13474001123461196,-0.7714165990732994,-1.0679064945650636,-0.1719025886168356,-0.8182316383639877,-1.3173487374458306,-0.18092222287319162,-0.8245539438416667,-1.5406597898209944,-0.18851935898687472
р,0.0,0.0,0.0,-0.5386137824016959,0.015053760601415323,0.16724353292308686,-0.8349238528698633,-0.051263934515402676,0.08581601456112438,-1.0944000837324723,0.006443124626503903,-0.07873395556219676,-1.3618543601451165,-0.00545261243459398,-0.2661253819281142,-0.8245445212408126,-0.6138480853203238,-0.0544463636743659,-1.20682268469435,-0.7121470960191543,-0.26843620517868294,-1.2471466278421666,-0.633471176169061,-0.3869126392284877,-1.197574929325422,-0.5561683331982318,-0.4579716655162161,-0.6911683781428394,-0.6480496614207272,-0.3198717077015063,-1.1961256592006266,-0.7651027337133165,-0.6247448599686153,-1.4931596987063183,-0.6947571865713543,-0.7803883458682042,-1.7034546548330447,-0.6717092626179646,-0.8692731615822126,-0.5454751706487749,-0.6201843795571138,-0.5884803384249481,-0.9791262302870241,-0.8158680820083967,-0.8776624774916508,-1.297292173389942,-0.7793772452127048,-0.9952460385960047,-1.5044108568948165,-0.7774745453540118,-1.0542200102523351,-0.4167946361141446,-0.5409881610758209,-0.8381851185605749,-0.46798637353325684,-0.8995541073671123,-1.0978187311007985,-0.5239441849473311,-1.153410020731973,-1.2352968547923393,-0.5798220733765821,-1.392100414521641,-1.3303723051032974
р,0.0,0.0,0.0,0.2945490145390402,0.05382488410180097,-0.09191543453371795,0.6299500662587938,-0.04909903858241743,-0.1914764269960736,0.880138445006103,-0.08055990753841204,-0.29246177376575855,1.1284965879875348,-0.1518996520960726,-0.39323285198873603,0.8038461773191862,-0.6020684507750966,-0.17275049047976299,1.1525522238700716,-0.9708450050144067,-0.2679849842497575,1.4178493174312097,-1.1725092849658234,-0.33758894204565426,1.6120338829832426,-1.330633139906454,-0.415551865754551,0.6848859185607654,-0.6764986853138667,-0.2707042802132733,1.0542979892945168,-0.780765427619481,-0.5112708788736086,1.11220425603913,-0.5129047105332762,-0.6398761998700886,1.0591626654185207,-0.29934422146686557,-0.6876352213122594,0.4903977149549943,-0.7151147197946245,-0.378081507125119,0.853964348950271,-0.9690925919942868,-0.5924094448754548,1.120274755022305,-1.0706396341323734,-0.7391446631522997,1.2941773333468878,-1.185334624369502,-0.829560789104587,0.23320636696686872,-0.7255347758581644,-0.4846186903125026,0.2896225760420184,-1.1205290801865917,-0.6678433449227036,0.3117934355640054,-1.3860903614899067,-0.7695894171162491,0.3246436739348171,-1.6470744365624805,-0.8460695049340282
р,0.0,0.0,0.0,-0.4320569637188718,-0.043121857936873356,0.2128124215455933,-0.7216343228900833,-0.188920630997912,0.2765640686985669,-0.991695476362127,-0.255313382798985,0.25794984332186865,-1.2623749991821582,-0.29641640689078685,0.21397543852754353,-0.6756093313680475,-0.6515850281975906,0.42109816142897816,-1.0628159798084278,-0.7594960271552047,0.440290298290415,-1.3289753174120744,-0.7842754535659249,0.3973204392377662,-1.5398663271917734,-0.8134567135395565,0.35672040967322616,-0.6318201216534333,-0.7389059064906401,0.2341396916951204,-1.0288088229159564,-0.8966651424955656,0.2664682080909665,-1.2960958388885593,-0.9606951009586602,0.2267164631006262,-1.4698911826968075,-0.9938746983473475,0.1847959601432078,-0.6164852834797614,-0.7357203346226842,0.032789791699128705,-0.8970660226388855,-1.055367132410895,0.04393950747872549,-1.082401013488998,-1.2606883077060569,0.03150967186759444,-1.175924528743045,-1.3990827054466684,0.00688131689983557,-0.6612362807929525,-0.683795260595253,-0.16174737848498644,-0.8184175602096129,-1.0056385099157985,-0.18055282026218022,-0.888787540975351,-1.2374859712021011,-0.17496228325899058,-0.9136625868622006,-1.4518587026045984,-0.17845331876000617
р,0.0,0.0,0.0,0.33181162451889473,0.07449480625176963,-0.1727424857900547,0.7109369667862836,-0.041013241519711946,-0.29079622463885885,0.9617867032896127,-0.09056066201316378,-0.3863988814340498,1.196391887811951,-0.1547427290963781,-0.47922390837320017,0.7219008610440226,-0.6663817694643835,-0.2823180419288859,1.0181202766637318,-1.0325266347344226,-0.406132671783179,1.1820718039481986,-1.2481036433091526,-0.49305723971906623,1.3191100821319273,-1.4333243241896207,-0.5752855757129657,0.6168192868469176,-0.7228100190465919,-0.31157606413125744,1.005043279116577,-0.8102211601893653,-0.5286776260611353,1.1668902075762075,-0.5513479224407765,-0.6228452056902625,1.171297774423781,-0.305589183854235,-0.638405558126324,0.4560470972905836,-0.7000889586663678,-0.3548354320866531,0.8063019340428225,-0.968799915128208,-0.5353475341819791,1.0998223604879935,-1.0806690766939817,-0.6340220701844875,1.301925325729481,-1.1860017887547516,-0.6847702083667828,0.24894371180325098,-0.6680527430590978,-0.4097088503705421,0.13860125532462714,-0.919093676320321,-0.6022841768497839,0.08061945523695786,-1.1442529622806337,-0.7002926493342374,0.06498763455940046,-1.333312947833284,-0.7543901120728252
р,0.0,0.0,0.0,-0.5609535008436383,0.02044402294302279,0.23007271341989646,-0.8871744110971844,-0.062488754539476984,0.153562263836674,-1.1421805086392138,-0.032823004989130315,-0.019839077106864143,-1.4135528645953945,-0.077535246908804,-0.2344255121189967,-0.8544255106185924,-0.6273201393784599,-0.03298944945678644,-1.139188854096429,-0.9143919391820269,-0.1974052522284541,-1.1700401497873087,-1.0689182437538793,-0.27255348005768953,-1.1193411960239283,-1.1450898668463159,-0.32772283883052283,-0.6990800235322862,-0.6259272770477303,-0.34569085111658954,-1.2421845456106118,-0.7179894025555393,-0.6376745637978802,-1.4791818607829705,-0.5294585797525561,-0.743234611652501,-1.6119374448226227,-0.4114732345327413,-0.7811603045241634,-0.5646257070138154,-0.5764594915895342,-0.6576839789099655,-1.0224079592290194,-0.850015284016932,-0.9219973131110198,-1.3493405500455071,-0.9934896822160919,-1.0476427079954118,-1.5813968083468395,-1.1324304723241068,-1.1285306168797165,-0.46072185716130126,-0.49327150724676233,-0.942937256545485,-0.5553389499176519,-0.8177273942518587,-1.1986094124858049,-0.6196747719851031,-1.0829042098371866,-1.3463039869432718,-0.6759974767242477,-1.3320036233657675,-1.456428456754389
р,0.0,0.0,0.0,0.3504997804629563,0.12818991634702606,-0.08215900826333579,0.7291557065374685,0.07677909608479115,-0.1872143415345244,0.9913885156244113,0.07324662030494052,-0.294536308537617,1.2617807764238724,0.055865379993933824,-0.4098821669924662,0.8142704668557684,-0.543339023159944,-0.22453722910425924,1.2376633880483456,-0.7912217425662468,-0.356228960674297,1.5164581704950244,-0.8664853687891885,-0.4680269735258759,1.7413367723720563,-0.9206959750671567,-0.5811470811882176,0.7040205880362226,-0.6216404435732897,-0.3433921526988276,1.0823841974690922,-0.7023246875200259,-0.6298529707085856,1.210419308321915,-0.3977798881819788,-0.8241751509139066,1.2000262495435114,-0.10942681554825404,-0.9237309016866905,0.5018487252867905,-0.6235902757175802,-0.46376560430192926,0.7784200241876412,-0.9813703434481145,-0.6927342664619451,1.0176421776386095,-1.1849767933522748,-0.864609175467791,1.1647337604651864,-1.3355607796918103,-0.9849599546040986,0.2438755981704516,-0.5620240884916108,-0.5869198075939907,0.17790567971973562,-0.8702210531435144,-0.7758420389289667,0.13029117947883403,-1.0973216622196995,-0.8819467580985524,0.08084084214761601,-1.2909217507209627,-0.9708946943783926
р,0.0,0.0,0.0,-0.5696520348548221,-0.0886967615431577,0.3474789382087574,-0.8723703262966575,-0.15257806639145238,0.35608762653706455,-1.1118685254930865,-0.09838969517610245,0.2803351497738973,-1.3937953298420644,-0.08410976202436932,0.16300807530694675,-0.8098246969723969,-0.6213768243567497,-0.04031625272879574,-1.271314383890294,-0.5563233007793201,-0.08297479706201004,-1.4069559369285272,-0.3385221719022403,-0.046809282019036204,-1.4722819609035662,-0.16227556160937104,-0.04202103989767383,-0.7131401657032173,-0.6198697635686948,-0.3274027798814145,-1.2860148517329573,-0.5961956805998097,-0.49809194060458245,-1.5124658318122757,-0.45708667132639064,-0.5554637550859078,-1.642375101675765,-0.3287818846728995,-0.6021727560814973,-0.6402425623264447,-0.5308381599666172,-0.5752510961340865,-1.1311835795827139,-0.7954716698519148,-0.7420981804560843,-1.402872449503528,-1.013844300160729,-0.8408789229345356,-1.5799237451076324,-1.154689752780892,-0.9322083163580662,-0.6450917443720682,-0.3936732547654223,-0.7766664687389665,-0.823290604424615,-0.6162782756658844,-1.0339854228139786,-0.9496594326933355,-0.8585495926989669,-1.206731885512682,-1.077349491467006,-1.0848814285231327,-1.3386957149702643
р,0.0,0.0,0.0,-0.47906442384142767,-0.22098873451506826,0.12733848436114265,-0.7422681276423662,-0.3946444855536689,0.06364738779172491,-0.987643702220518,-0.46941824827607487,-0.06963217056266928,-1.189972644551497,-0.5917802476251057,-0.22646649104804417,-0.51749100685857,-0.8790867670301379,0.051170476103208504,-0.7917803533314483,-1.0411980099072096,-0.057664894248096066,-0.878376828836974,-0.8527429041796409,-0.14760946687995222,-0.8940447327806198,-0.6569440653192077,-0.20865289092637032,-0.40884439699051733,-0.9023407880388946,-0.13648209146553525,-0.9036808260924499,-1.1989457682170614,-0.2822988347364404,-1.2114222700578736,-1.2170852997254766,-0.3900988017096032,-1.4095282236146225,-1.1745153203582541,-0.4736494940015871,-0.3464741012480404,-0.8568357253230267,-0.33112823365798955,-0.615784453871576,-1.3033142238099025,-0.4640200402225645,-0.7814180918573691,-1.5927256390540125,-0.57839943583747,-0.8839747746891549,-1.7799362832126384,-0.6733978302632578,-0.30485964081832045,-0.7827953440824631,-0.511499831146666,-0.2878650598562754,-1.132685116097059,-0.6369881077983377,-0.2749517423323584,-1.4158207383710608,-0.7250606498104328,-0.2736694108355503,-1.6804459989339142,-0.807980217622765
р,0.0,0.0,0.0,0.4984150803184711,0.14222224017744836,0.12085042481160352,0.8820657909448504,0.11003485631293738,0.1630697924121841,1.166726780266085,0.11153792002738758,0.14384308915765637,1.4337079694055803,0.057858949453427184,0.12877713954903847,0.956607370614701,-0.3582263720078314,0.2866618941582043,1.299549099361945,-0.40307931855481166,0.19079688236993245,1.3392346420861108,-0.2106762529175479,0.08264588709726968,1.2720581805412179,-0.015734609057555964,0.013799959133065861,0.8933864346715498,-0.4322123795013401,0.12269122768415974,1.2848349635831073,-0.620807260032056,0.04638319396594747,1.5664644036790027,-0.6787686381403016,-0.08124280732377841,1.77928890431979,-0.7291161882150955,-0.18185152632754978,0.7832872823984524,-0.5004542261653266,-0.06868956396380456,1.182726835248124,-0.749483707825338,-0.15334221298958395,1.4754685662640716,-0.8605423210657005,-0.27473335650631114,1.7022877658444753,-0.9460313736753577,-0.37488003435980544,0.6327433230808807,-0.5479651274541462,-0.25637490028380483,0.8337688265253096,-0.8527582729202599,-0.3553414771617748,0.9729421459165187,-1.072641453114764,-0.4292006934455445,1.10499418458028,-1.2530843049965865,-0.4906420506758965
